,Accident_Severity,Number_of_Casualties,Day_of_Week,Speed_limit
16789,3,1,6,30
16790,2,1,7,50
16791,2,2,6,30
16792,2,2,4,50
16793,3,1,7,50
16794,3,1,7,30
16795,3,1,3,30
16796,3,1,4,30
16797,3,1,2,30
16798,3,1,1,30
16799,3,1,4,30
16800,3,1,6,30
16801,3,1,2,40
16802,3,1,5,40
16803,3,1,5,30
16804,3,1,2,30
16805,2,1,2,30
16806,3,1,3,30
16807,3,1,2,30
16808,3,1,3,30
16809,3,2,3,30
16810,3,1,3,30
16811,3,1,3,30
16812,3,1,4,30
16813,3,1,3,30
16814,2,1,3,40
16815,3,1,4,30
16816,3,1,5,30
16817,3,1,7,30
16818,3,2,7,30
16819,3,1,3,30
16820,3,1,4,30
16821,3,1,3,30
16822,3,2,7,50
16823,3,1,2,30
16824,3,1,5,30
16825,3,1,6,30
16826,3,2,4,30
16827,3,1,5,30
16828,3,1,1,30
16829,3,1,6,30
16830,2,1,6,30
16831,3,1,5,30
16832,3,1,5,30
16833,3,1,5,30
16834,3,1,2,30
16835,2,1,6,30
16836,3,1,6,30
16837,3,2,7,30
16838,3,1,6,30
16839,3,1,7,30
16840,3,1,1,30
16841,3,1,5,30
16842,3,1,5,70
16843,3,1,2,30
16844,3,1,6,30
16845,3,1,3,40
16846,3,1,3,30
16847,3,1,2,40
16848,3,1,3,30
16849,3,1,1,30
16850,3,1,3,30
16851,3,1,1,30
16852,3,1,5,30
16853,3,3,5,30
16854,2,1,3,30
16855,3,1,4,50
16856,3,1,5,30
16857,3,1,2,40
16858,3,1,1,40
16859,3,1,1,30
16860,3,2,6,40
16861,2,1,6,30
16862,2,2,2,30
16863,3,1,3,30
16864,3,1,1,30
16865,2,1,6,30
16866,3,2,2,50
16867,3,1,3,30
16868,3,1,3,30
16869,3,1,3,30
16870,3,2,4,30
16871,3,1,7,30
16872,3,1,6,30
16873,3,1,6,30
16874,3,1,6,30
16875,3,1,3,30
16876,2,1,1,40
16877,3,1,4,30
16878,2,1,6,30
16879,2,1,3,30
16880,3,1,3,30
16881,3,1,6,30
16882,3,2,4,30
16883,3,1,3,30
16884,2,1,4,30
16885,3,1,7,30
16886,3,1,6,30
16887,2,1,2,30
16888,3,1,6,30
16889,3,1,5,30
16890,3,1,7,50
16891,3,1,1,30
16892,3,1,5,30
16893,3,1,4,30
16894,3,1,7,30
16895,3,1,2,30
16896,3,2,5,50
16897,3,1,3,30
16898,3,1,3,30
16899,3,1,2,30
16900,3,1,4,30
16901,3,1,6,40
16902,3,1,3,50
16903,3,1,1,30
16904,2,4,3,30
16905,3,3,2,30
16906,3,1,3,30
16907,2,2,1,40
16908,3,1,6,30
16909,3,1,4,30
16910,3,1,6,30
16911,3,1,2,30
16912,3,1,4,30
16913,3,1,2,30
16914,3,1,3,30
16915,3,1,4,30
16916,3,1,5,30
16917,3,2,4,30
16918,3,1,2,30
16919,3,1,4,30
16920,3,1,3,30
16921,3,1,7,30
16922,2,3,6,30
16923,3,1,5,30
16924,3,1,4,30
16925,3,1,4,30
16926,2,1,2,30
16927,3,1,1,30
16928,3,1,7,30
16929,3,1,7,70
16930,3,1,3,30
16931,3,1,1,30
16932,2,1,4,50
16933,3,1,5,40
16934,3,1,7,30
16935,2,1,2,30
16936,3,1,4,30
16937,2,1,6,30
16938,3,1,6,40
16939,2,1,4,30
16940,3,1,3,30
16941,3,1,2,30
16942,3,1,5,30
16943,3,1,3,40
16944,3,1,3,30
16945,3,1,7,30
16946,3,1,6,30
16947,3,1,1,30
16948,2,1,7,30
16949,3,1,4,30
16950,3,1,5,30
16951,2,1,2,30
16952,3,1,2,30
16953,3,1,7,30
16954,3,1,6,40
16955,3,1,6,30
16956,3,2,6,30
16957,3,1,1,30
16958,2,2,2,30
16959,3,2,2,30
16960,3,1,6,50
16961,2,1,6,30
16962,3,1,1,30
16963,2,1,6,30
16964,3,1,3,30
16965,3,1,3,30
16966,3,1,4,30
16967,3,1,7,30
16968,3,1,5,30
16969,3,1,4,30
16970,3,2,4,30
16971,3,1,5,30
16972,3,1,1,30
16973,3,2,5,30
16974,3,1,5,30
16975,3,1,3,30
16976,3,1,3,30
16977,3,1,2,30
16978,3,1,5,30
16979,3,1,6,30
16980,3,2,5,30
16981,3,1,5,30
16982,3,1,6,30
16983,3,1,4,30
16984,3,1,6,40
16985,3,1,6,30
16986,3,2,5,30
16987,2,1,4,30
16988,3,1,2,50
16989,3,1,7,30
16990,3,1,2,40
16991,3,2,3,30
16992,3,1,2,40
16993,3,1,7,30
16994,3,1,6,30
16995,3,1,2,30
16996,2,4,6,30
16997,3,1,2,30
16998,3,1,5,30
16999,3,1,5,30
17000,3,1,7,30
17001,3,1,4,30
17002,3,1,6,50
17003,3,1,4,30
17004,2,1,5,30
17005,3,1,1,30
17006,3,1,3,30
17007,3,1,3,30
17008,3,1,3,30
17009,3,1,3,30
17010,3,2,5,30
17011,3,2,6,30
17012,3,1,4,30
17013,3,1,5,30
17014,3,1,1,30
17015,3,1,1,30
17016,3,2,6,50
17017,2,2,2,40
17018,3,1,6,30
17019,3,1,6,40
17020,3,1,3,40
17021,2,1,6,50
17022,3,1,5,30
17023,3,1,4,30
17024,3,1,3,30
17025,3,1,6,30
17026,3,1,4,40
17027,3,1,5,30
17028,3,1,5,40
17029,3,1,7,30
17030,3,1,4,30
17031,3,1,2,30
17032,3,1,6,30
17033,3,1,1,30
17034,2,2,6,50
17035,3,1,4,40
17036,3,1,5,30
17037,3,1,6,40
17038,3,1,5,30
17039,3,1,2,30
17040,3,1,7,30
17041,3,1,2,30
17042,3,1,2,30
17043,3,3,1,30
17044,3,1,1,30
17045,2,1,5,30
17046,3,1,5,30
17047,3,1,1,30
17048,3,1,5,50
17049,3,1,4,30
17050,2,1,2,30
17051,3,1,6,30
17052,3,1,2,30
17053,3,1,3,30
17054,3,1,4,30
17055,3,1,6,30
17056,3,1,4,30
17057,3,1,1,30
17058,3,1,4,40
17059,3,1,6,30
17060,2,1,2,30
17061,3,1,6,30
17062,3,1,6,30
17063,3,1,3,30
17064,3,1,3,40
17065,3,1,7,30
17066,3,1,3,30
17067,3,1,2,30
17068,3,2,3,30
17069,3,1,6,30
17070,3,1,5,40
17071,3,1,1,30
17072,3,1,4,30
17073,3,1,6,30
17074,3,2,7,30
17075,3,2,7,30
17076,3,2,1,30
17077,3,1,1,50
17078,3,1,7,30
17079,3,4,6,70
17080,3,1,7,30
17081,3,1,6,30
17082,3,1,5,30
17083,3,1,6,30
17084,3,1,3,30
17085,3,1,4,30
17086,2,1,4,30
17087,3,1,3,40
17088,3,1,6,30
17089,2,2,7,40
17090,3,2,5,30
17091,3,1,1,30
17092,2,1,3,70
17093,3,1,5,30
17094,3,1,2,30
17095,2,1,1,30
17096,3,1,7,30
17097,3,1,1,30
17098,2,1,1,30
17099,2,1,2,30
17100,3,1,3,30
17101,3,1,6,30
17102,3,1,5,30
17103,2,1,2,30
17104,3,1,3,30
17105,3,2,4,30
17106,3,2,6,30
17107,3,2,7,30
17108,3,1,3,30
17109,3,1,3,30
17110,3,1,3,30
17111,3,1,3,30
17112,3,1,7,30
17113,3,1,7,30
17114,3,2,3,30
17115,2,1,6,30
17116,3,3,4,30
17117,3,1,5,30
17118,3,1,5,30
17119,3,1,5,30
17120,3,1,2,30
17121,3,1,6,30
17122,3,1,6,30
17123,3,1,5,30
17124,3,2,6,30
17125,3,2,2,30
17126,3,2,1,40
17127,3,1,5,30
17128,3,1,5,30
17129,3,1,5,30
17130,3,1,6,30
17131,3,1,5,30
17132,3,1,6,30
17133,3,1,7,30
17134,3,1,7,30
17135,3,1,3,30
17136,2,1,2,30
17137,3,1,7,30
17138,3,1,1,30
17139,3,1,6,30
17140,3,1,7,30
17141,3,1,1,30
17142,3,1,5,30
17143,3,1,6,30
17144,3,1,7,30
17145,3,1,1,30
17146,3,1,4,30
17147,3,1,3,30
17148,3,1,7,50
17149,3,1,5,40
17150,3,1,1,30
17151,3,1,4,30
17152,3,2,6,30
17153,3,6,6,30
17154,3,2,4,30
17155,3,1,1,30
17156,3,2,2,30
17157,3,2,6,30
17158,3,1,7,30
17159,3,1,6,30
17160,3,2,1,50
17161,3,1,7,30
17162,3,1,6,40
17163,3,1,1,30
17164,3,1,1,30
17165,3,2,6,70
17166,3,1,6,40
17167,2,1,7,30
17168,3,2,5,30
17169,3,2,7,30
17170,3,1,2,30
17171,3,2,3,30
17172,3,2,3,30
17173,3,1,1,30
17174,3,1,4,30
17175,3,1,4,30
17176,3,2,3,30
17177,3,1,5,30
17178,3,1,3,30
17179,3,1,7,30
17180,3,2,7,30
17181,3,1,3,30
17182,2,1,1,30
17183,3,1,7,30
17184,3,1,4,70
17185,3,1,2,30
17186,3,2,5,40
17187,3,1,7,30
17188,3,1,4,30
17189,3,1,5,30
17190,3,2,6,30
17191,3,1,5,30
17192,3,1,5,30
17193,3,1,6,30
17194,3,1,2,30
17195,3,1,4,30
17196,2,1,2,30
17197,2,2,1,30
17198,3,1,5,30
17199,3,2,6,30
17200,3,1,1,30
17201,3,1,2,30
17202,3,1,2,30
17203,2,1,1,30
17204,3,1,4,30
17205,3,1,4,30
17206,2,1,2,50
17207,3,1,6,30
17208,3,1,7,30
17209,2,1,2,30
17210,3,1,5,30
17211,3,1,2,30
17212,3,1,7,40
17213,3,1,6,50
17214,3,1,7,30
17215,2,1,4,30
17216,3,1,4,30
17217,3,2,2,30
17218,3,1,5,30
17219,3,1,5,30
17220,3,1,4,30
17221,3,5,7,30
17222,3,2,3,30
17223,2,2,7,40
17224,3,1,3,30
17225,3,1,2,30
17226,3,1,3,30
17227,3,1,2,30
17228,2,1,5,30
17229,3,2,4,50
17230,3,1,4,30
17231,3,1,2,30
17232,3,1,3,30
17233,3,1,3,30
17234,3,1,3,30
17235,3,1,7,30
17236,3,1,6,30
17237,3,1,7,70
17238,3,1,5,30
17239,3,1,4,30
17240,3,1,4,30
17241,3,1,3,30
17242,3,1,3,30
17243,3,1,1,30
17244,3,1,4,30
17245,3,1,2,40
17246,3,1,2,30
17247,3,1,1,70
17248,3,1,6,30
17249,2,1,4,30
17250,2,1,7,30
17251,3,1,2,30
17252,3,1,6,30
17253,3,2,5,40
17254,3,1,3,30
17255,3,1,7,50
17256,3,3,4,30
17257,3,1,3,50
17258,3,1,1,30
17259,3,1,3,30
17260,3,1,1,30
17261,3,1,2,40
17262,3,1,7,30
17263,3,1,2,30
17264,3,1,5,70
17265,3,1,2,30
17266,3,1,4,30
17267,3,1,3,30
17268,3,2,1,30
17269,2,1,6,30
17270,3,1,6,40
17271,3,2,5,30
17272,3,1,4,30
17273,3,1,3,30
17274,3,2,5,30
17275,2,1,6,30
17276,3,1,5,30
17277,3,1,5,30
17278,3,1,5,30
17279,3,1,4,30
17280,3,1,5,70
17281,3,1,1,30
17282,3,1,4,30
17283,3,1,4,30
17284,3,1,6,30
17285,3,1,1,30
17286,3,1,7,30
17287,3,2,7,30
17288,3,1,6,30
17289,3,1,7,30
17290,3,1,7,30
17291,2,1,6,30
17292,3,1,3,30
17293,3,1,6,30
17294,3,1,2,30
17295,3,1,3,30
17296,3,1,5,30
17297,3,1,7,30
17298,3,2,7,30
17299,3,1,1,30
17300,3,1,6,30
17301,2,1,2,30
17302,3,1,5,30
17303,3,1,1,30
17304,3,1,1,30
17305,3,1,2,30
17306,3,1,2,30
17307,3,1,5,70
17308,3,1,3,30
17309,3,1,5,30
17310,3,1,5,30
17311,3,1,7,30
17312,3,1,2,30
17313,3,2,5,30
17314,3,1,5,30
17315,3,1,6,30
17316,3,1,1,30
17317,3,1,5,30
17318,3,1,6,30
17319,3,1,6,30
17320,3,1,5,30
17321,3,2,4,30
17322,3,1,1,30
17323,3,1,3,30
17324,3,1,3,30
17325,3,1,3,30
17326,3,1,2,30
17327,3,1,1,30
17328,3,1,4,30
17329,3,1,4,30
17330,3,1,2,30
17331,3,1,4,30
17332,3,1,2,30
17333,3,1,5,30
17334,3,1,7,30
17335,3,1,3,30
17336,3,1,4,30
17337,3,1,4,30
17338,3,1,6,30
17339,3,1,5,30
17340,3,1,5,30
17341,3,1,5,70
17342,3,1,5,30
17343,3,1,3,30
17344,3,1,6,30
17345,3,1,3,30
17346,3,1,5,40
17347,3,1,3,30
17348,3,1,1,30
17349,3,1,1,30
17350,3,1,1,30
17351,3,2,6,50
17352,3,1,5,30
17353,3,6,4,40
17354,3,2,5,30
17355,3,2,6,30
17356,3,1,6,30
17357,3,1,4,30
17358,3,1,6,30
17359,3,1,3,30
17360,3,1,2,30
17361,3,2,4,30
17362,2,2,5,30
17363,3,1,7,40
17364,3,1,6,30
17365,3,1,3,30
17366,3,1,7,30
17367,3,1,6,40
17368,3,1,6,30
17369,3,1,6,50
17370,3,1,7,30
17371,2,1,1,30
17372,3,1,5,30
17373,3,1,1,30
17374,3,1,2,30
17375,3,1,7,30
17376,3,1,1,30
17377,3,1,6,30
17378,3,1,2,30
17379,3,1,5,30
17380,3,1,6,30
17381,3,1,2,30
17382,3,1,4,30
17383,2,1,7,30
17384,3,1,2,40
17385,3,1,6,70
17386,3,1,5,30
17387,3,1,5,30
17388,3,1,4,40
17389,3,1,4,40
17390,3,1,4,30
17391,3,1,3,30
17392,3,1,2,40
17393,3,1,7,50
17394,3,1,7,30
17395,3,1,6,30
17396,3,1,5,50
17397,2,1,5,20
17398,3,4,6,50
17399,3,2,4,30
17400,3,1,1,30
17401,3,1,1,30
17402,3,1,7,30
17403,3,1,3,30
17404,3,1,2,30
17405,3,1,6,30
17406,3,1,4,30
17407,3,1,6,30
17408,2,1,3,30
17409,3,1,7,30
17410,3,1,3,30
17411,3,1,1,30
17412,3,1,3,30
17413,1,1,5,30
17414,2,1,5,30
17415,1,1,4,30
17416,2,1,4,30
17417,2,1,7,30
17418,2,1,1,30
17419,3,1,3,50
17420,1,1,7,30
17421,3,1,4,30
17422,2,1,7,30
17423,3,1,4,30
17424,3,2,6,30
17425,2,3,7,30
17426,3,1,3,30
17427,3,1,3,30
17428,3,2,6,30
17429,3,1,1,30
17430,3,1,7,30
17431,2,1,5,30
17432,3,1,1,30
17433,2,1,3,30
17434,3,2,4,30
17435,3,1,3,30
17436,2,1,2,30
17437,3,2,4,30
17438,2,1,6,30
17439,3,2,2,30
17440,2,1,6,30
17441,2,2,4,30
17442,3,1,6,30
17443,3,1,1,30
17444,3,1,6,30
17445,1,1,5,30
17446,3,1,7,30
17447,3,1,7,30
17448,2,1,7,30
17449,2,1,3,30
17450,2,1,3,30
17451,2,1,4,30
17452,2,1,1,30
17453,3,5,3,30
17454,3,1,4,30
17455,3,1,4,30
17456,3,1,3,30
17457,3,1,2,30
17458,3,1,4,20
17459,2,2,5,30
17460,3,1,1,30
17461,3,1,5,30
17462,1,1,2,30
17463,3,1,2,30
17464,2,2,5,30
17465,3,1,7,30
17466,1,1,4,30
17467,1,1,6,30
17468,3,1,2,30
17469,2,1,7,30
17470,3,1,7,30
17471,2,1,5,30
17472,3,1,6,30
17473,2,1,6,30
17474,1,1,6,30
17475,2,1,7,30
17476,2,4,5,30
17477,3,1,3,30
17478,1,1,1,30
17479,2,1,5,30
17480,2,1,2,30
17481,2,1,4,30
17482,2,1,2,50
17483,1,1,4,30
17484,3,2,6,30
17485,2,1,5,30
17486,3,1,6,30
17487,3,1,2,30
17488,3,1,5,30
17489,2,1,3,30
17490,2,1,2,30
17491,3,1,4,30
17492,3,1,6,30
17493,3,3,1,30
17494,3,1,4,30
17495,2,1,5,30
17496,2,2,3,30
17497,3,1,1,30
17498,2,1,1,30
17499,1,1,6,30
17500,3,3,2,30
17501,2,2,7,30
17502,3,1,1,30
17503,2,1,2,30
17504,3,1,6,30
17505,3,2,2,30
17506,3,1,6,30
17507,2,3,7,30
17508,2,1,4,30
17509,3,1,2,30
17510,2,1,5,30
17511,2,2,2,40
17512,2,1,1,30
17513,2,1,4,30
17514,3,1,7,30
17515,3,1,7,30
17516,3,1,6,30
17517,3,1,6,30
17518,3,1,3,30
17519,2,2,7,30
17520,2,2,6,30
17521,3,1,2,30
17522,3,1,5,30
17523,2,1,5,30
17524,1,1,6,30
17525,2,1,2,30
17526,3,2,7,30
17527,3,1,7,30
17528,3,1,1,30
17529,3,1,4,30
17530,3,2,6,30
17531,2,1,4,30
17532,3,1,3,30
17533,2,1,5,50
17534,3,1,2,30
17535,3,1,2,30
17536,3,1,6,30
17537,2,1,6,30
17538,1,1,5,30
17539,3,1,2,30
17540,2,1,6,30
17541,2,1,5,30
17542,2,1,6,30
17543,3,1,2,30
17544,3,2,4,30
17545,3,1,5,30
17546,3,1,2,30
17547,3,1,2,30
17548,3,1,5,30
17549,2,1,3,30
17550,3,1,5,30
17551,3,1,3,30
17552,3,1,5,30
17553,3,1,5,30
17554,3,1,5,30
17555,1,1,7,30
17556,2,3,6,30
17557,2,1,5,30
17558,2,1,3,30
17559,2,1,4,30
17560,1,1,6,30
17561,2,1,7,30
17562,3,1,7,30
17563,3,1,5,30
17564,3,1,2,30
17565,3,1,5,30
17566,3,1,7,30
17567,2,1,6,30
17568,2,1,6,30
17569,3,2,3,30
17570,2,1,5,30
17571,3,2,5,30
17572,3,1,1,30
17573,3,1,2,30
17574,2,1,6,30
17575,2,1,4,30
17576,3,1,1,30
17577,3,1,1,30
17578,3,1,5,30
17579,1,1,6,30
17580,3,1,5,30
17581,3,1,4,30
17582,3,1,5,30
17583,3,1,5,30
17584,2,1,2,30
17585,1,3,5,30
17586,3,1,6,30
17587,2,1,3,30
17588,2,2,7,30
17589,3,1,4,30
17590,3,6,1,40
17591,3,1,3,30
17592,3,1,5,30
17593,3,2,4,30
17594,2,3,3,30
17595,2,1,6,30
17596,2,1,7,30
17597,2,3,7,30
17598,1,1,5,30
17599,2,1,3,30
17600,3,1,7,30
17601,2,1,4,30
17602,3,1,7,30
17603,1,1,4,30
17604,2,1,4,30
17605,2,2,7,30
17606,3,1,6,30
17607,3,1,6,30
17608,3,2,6,30
17609,2,1,5,30
17610,3,1,4,30
17611,3,1,3,30
17612,3,1,2,30
17613,3,1,6,30
17614,1,10,1,30
17615,2,1,6,30
17616,2,1,4,30
17617,2,1,6,30
17618,3,1,3,30
17619,3,2,3,30
17620,3,1,1,30
17621,3,1,5,30
17622,3,1,2,30
17623,2,1,7,30
17624,2,1,3,30
17625,1,1,3,20
17626,2,1,2,30
17627,3,1,5,30
17628,2,1,2,30
17629,3,1,5,30
17630,1,1,6,30
17631,3,1,5,30
17632,2,1,7,40
17633,3,1,1,30
17634,1,2,1,30
17635,2,1,2,30
17636,3,2,1,30
17637,3,1,6,30
17638,3,1,1,40
17639,2,2,4,30
17640,3,2,5,30
17641,2,1,4,30
17642,2,1,1,30
17643,3,1,5,30
17644,2,1,3,30
17645,3,2,6,30
17646,2,1,4,30
17647,3,1,5,30
17648,1,1,5,30
17649,1,1,5,30
17650,3,1,4,30
17651,3,1,3,30
17652,1,1,4,30
17653,2,1,3,30
17654,2,1,4,30
17655,3,1,5,30
17656,2,1,7,30
17657,2,1,4,30
17658,2,1,6,30
17659,3,1,7,30
17660,2,1,5,40
17661,2,1,5,30
17662,1,2,2,30
17663,1,1,6,30
17664,1,1,5,30
17665,3,1,4,30
17666,1,2,3,30
17667,2,1,5,30
17668,3,1,7,30
17669,1,1,3,30
17670,2,1,5,30
17671,2,1,7,30
17672,3,1,4,30
17673,3,1,7,30
17674,1,4,5,30
17675,3,1,7,30
17676,3,2,1,30
17677,3,2,7,30
17678,3,1,2,30
17679,3,1,5,30
17680,2,1,3,30
17681,3,9,6,40
17682,3,1,5,30
17683,2,1,1,30
17684,2,1,7,40
17685,3,1,2,30
17686,3,1,6,30
17687,3,1,2,60
17688,3,1,4,30
17689,3,1,6,30
17690,3,1,6,30
17691,2,2,5,40
17692,3,2,7,30
17693,3,1,1,40
17694,3,1,3,30
17695,3,1,5,50
17696,3,2,1,30
17697,3,1,5,30
17698,3,1,1,30
17699,3,1,4,30
17700,3,2,3,60
17701,3,1,3,70
17702,3,2,2,40
17703,2,1,2,30
17704,2,1,1,30
17705,2,2,7,30
17706,3,1,6,30
17707,3,1,3,30
17708,3,1,2,30
17709,3,4,1,40
17710,3,1,6,30
17711,3,1,2,30
17712,3,1,3,30
17713,2,3,7,40
17714,3,3,3,50
17715,3,1,3,30
17716,3,1,7,30
17717,3,3,5,70
17718,3,1,3,30
17719,3,2,6,30
17720,3,1,1,30
17721,3,1,5,30
17722,3,2,7,50
17723,3,2,2,40
17724,3,2,6,30
17725,3,1,2,30
17726,3,1,5,30
17727,3,2,4,30
17728,3,1,3,40
17729,3,1,6,30
17730,3,2,7,30
17731,3,1,3,30
17732,3,2,1,30
17733,3,2,4,50
17734,3,1,3,30
17735,3,1,4,30
17736,2,1,1,30
17737,3,2,2,30
17738,2,1,5,30
17739,2,1,1,30
17740,3,2,5,30
17741,3,3,5,30
17742,3,3,7,50
17743,3,1,6,30
17744,3,1,4,40
17745,3,2,1,30
17746,3,1,3,30
17747,3,1,3,30
17748,3,1,5,30
17749,3,1,1,30
17750,1,3,2,30
17751,2,2,3,30
17752,3,1,1,30
17753,3,1,2,30
17754,3,1,4,30
17755,2,1,4,30
17756,1,2,1,30
17757,3,1,6,30
17758,3,1,6,30
17759,3,4,4,30
17760,3,1,5,30
17761,1,2,2,30
17762,3,1,6,30
17763,3,1,2,30
17764,3,1,3,30
17765,2,4,1,30
17766,3,6,3,30
17767,3,1,1,30
17768,3,1,7,40
17769,2,3,1,40
17770,3,1,7,30
17771,2,1,3,30
17772,2,1,5,30
17773,3,2,3,30
17774,1,1,7,30
17775,2,1,2,30
17776,2,2,7,30
17777,3,1,5,30
17778,2,1,7,50
17779,3,1,4,30
17780,2,1,7,30
17781,3,1,4,40
17782,3,1,3,40
17783,2,1,6,30
17784,1,1,6,50
17785,2,1,2,30
17786,2,1,1,30
17787,2,2,4,30
17788,1,1,2,40
17789,3,1,7,30
17790,1,5,5,30
17791,3,2,4,30
17792,3,1,6,30
17793,2,2,5,30
17794,2,1,4,30
17795,3,2,4,30
17796,3,1,1,30
17797,1,1,1,30
17798,2,3,7,30
17799,1,1,7,30
17800,3,1,5,30
17801,3,1,7,30
17802,2,1,1,30
17803,1,1,1,30
17804,3,1,7,30
17805,2,1,6,30
17806,2,1,4,30
17807,2,1,7,30
17808,1,1,5,60
17809,3,2,4,30
17810,2,3,2,30
17811,2,1,6,30
17812,2,3,7,30
17813,2,1,3,30
17814,3,1,7,30
17815,2,1,6,40
17816,3,1,1,30
17817,2,1,4,30
17818,3,1,1,30
17819,3,2,1,30
17820,1,1,4,60
17821,1,1,2,30
17822,2,1,3,30
17823,2,1,4,30
17824,2,1,3,30
17825,2,1,6,30
17826,2,1,5,30
17827,3,1,7,30
17828,2,4,4,30
17829,2,2,7,30
17830,2,2,5,30
17831,2,5,7,30
17832,2,1,2,30
17833,3,2,4,30
17834,2,2,4,50
17835,3,1,4,40
17836,2,1,2,30
17837,2,1,6,30
17838,1,1,1,30
17839,3,2,5,30
17840,3,1,6,30
17841,3,1,2,30
17842,1,1,1,30
17843,2,1,6,40
17844,3,1,6,50
17845,2,3,7,30
17846,2,1,2,30
17847,2,1,4,30
17848,2,1,5,30
17849,3,1,5,40
17850,2,1,2,30
17851,3,2,4,40
17852,3,1,3,30
17853,3,1,2,30
17854,3,1,4,30
17855,3,2,3,30
17856,3,1,5,30
17857,2,1,7,30
17858,2,1,3,30
17859,3,2,7,50
17860,3,1,2,30
17861,1,1,7,40
17862,2,1,3,30
17863,2,1,3,30
17864,2,1,4,30
17865,3,1,1,50
17866,2,4,5,50
17867,2,1,1,30
17868,2,1,5,30
17869,2,2,7,30
17870,2,1,5,40
17871,3,1,6,30
17872,3,1,7,30
17873,3,1,2,30
17874,2,1,7,30
17875,2,1,2,40
17876,2,4,4,30
17877,2,1,6,30
17878,2,1,1,30
17879,3,2,5,30
17880,3,2,4,30
17881,2,1,6,30
17882,3,2,6,30
17883,3,2,1,40
17884,2,1,3,30
17885,2,1,6,30
17886,2,5,2,40
17887,3,1,6,30
17888,1,1,5,30
17889,2,2,7,50
17890,1,1,2,30
17891,1,1,6,30
17892,2,1,2,30
17893,2,2,2,30
17894,3,1,6,30
17895,3,3,7,30
17896,2,1,1,30
17897,3,1,1,30
17898,3,2,7,30
17899,3,1,6,30
17900,3,2,1,30
17901,2,6,7,30
17902,3,1,4,30
17903,2,1,4,30
17904,2,2,7,30
17905,2,1,1,30
17906,2,1,6,30
17907,1,2,3,30
17908,2,2,7,30
17909,2,1,2,30
17910,2,2,1,30
17911,2,2,3,30
17912,2,1,4,40
17913,3,1,1,30
17914,1,1,5,30
17915,2,1,6,50
17916,3,2,3,30
17917,3,1,1,30
17918,2,1,3,30
17919,3,1,4,30
17920,2,3,1,30
17921,3,1,7,30
17922,3,1,7,30
17923,2,1,2,30
17924,2,1,6,30
17925,1,1,2,30
17926,2,1,5,30
17927,1,2,6,30
17928,3,1,7,30
17929,1,1,5,30
17930,3,1,2,30
17931,3,1,3,40
17932,3,2,4,30
17933,2,4,6,40
17934,2,2,1,30
17935,2,1,6,30
17936,2,1,2,30
17937,3,1,5,40
17938,2,1,6,40
17939,2,2,3,30
17940,2,1,7,60
17941,2,2,4,30
17942,2,1,4,40
17943,1,1,6,30
17944,3,1,5,30
17945,3,3,3,30
17946,3,1,6,30
17947,2,2,6,30
17948,2,1,6,30
17949,2,1,1,30
17950,2,1,3,30
17951,2,1,3,30
17952,2,1,5,30
17953,1,1,7,30
17954,2,2,2,30
17955,3,3,2,30
17956,1,1,4,30
17957,2,1,4,30
17958,2,2,6,30
17959,1,1,5,40
17960,3,1,6,30
17961,1,1,5,30
17962,1,1,7,30
17963,1,1,6,30
17964,3,1,5,30
17965,3,1,6,30
17966,3,3,5,30
17967,1,2,4,30
17968,1,2,2,30
17969,1,1,5,30
17970,3,1,4,70
17971,3,1,4,30
17972,3,2,7,30
17973,2,1,2,30
17974,3,2,3,30
17975,2,1,3,30
17976,3,1,2,30
17977,2,1,3,30
17978,3,1,6,30
17979,3,3,4,30
17980,3,1,4,30
17981,2,2,7,30
17982,3,1,2,40
17983,2,1,7,30
17984,3,1,1,30
17985,3,1,3,50
17986,3,1,4,40
17987,3,1,3,30
17988,3,1,4,30
17989,3,2,3,40
17990,3,1,2,30
17991,3,1,5,30
17992,3,1,4,30
17993,3,1,7,30
17994,2,1,7,30
17995,2,1,6,30
17996,3,1,6,30
17997,3,1,2,30
17998,2,2,3,30
17999,3,4,3,30
18000,2,1,2,30
18001,3,2,4,30
18002,3,2,7,30
18003,3,2,1,30
18004,1,2,5,30
18005,3,2,7,30
18006,3,3,2,30
18007,3,1,7,30
18008,1,6,6,30
18009,3,2,4,30
18010,3,1,7,30
18011,3,1,3,30
18012,3,1,2,30
18013,3,1,6,30
18014,1,2,1,30
18015,3,2,6,20
18016,1,1,2,30
18017,1,3,5,30
18018,2,1,1,30
18019,3,1,4,40
18020,2,2,4,30
18021,2,1,5,30
18022,3,1,5,30
18023,3,1,4,30
18024,3,1,5,30
18025,2,1,7,30
18026,3,1,2,30
18027,3,1,2,20
18028,3,1,7,30
18029,2,1,2,40
18030,3,2,7,30
18031,1,1,6,30
18032,3,1,7,30
18033,3,2,4,40
18034,3,2,5,30
18035,2,1,6,30
18036,3,1,1,30
18037,3,2,6,30
18038,3,3,3,40
18039,1,1,7,30
18040,2,1,2,30
18041,3,2,5,30
18042,3,1,6,30
18043,3,1,5,30
18044,3,1,2,30
18045,3,1,2,30
18046,3,1,5,30
18047,3,1,5,30
18048,3,1,5,30
18049,3,1,1,30
18050,3,1,2,30
18051,2,1,5,30
18052,3,2,4,30
18053,3,1,5,30
18054,2,1,5,40
18055,2,3,6,30
18056,3,1,3,30
18057,3,1,5,40
